0,1324335490.77,1324335490.79,1,1,http://10.125.5.154:43814/share/node1.txt
1,1324335492.16,1324335492.17,1,1,http://10.125.5.154:43814/share/node1.txt
1,1324335492.16,1324335492.17,2,2,http://10.125.5.162:41275/share/node2.txt
2,1324335492.73,1324335492.74,1,1,http://10.125.5.154:43814/share/node1.txt
2,1324335492.73,1324335492.75,2,2,http://10.125.5.162:41275/share/node2.txt
2,1324335492.73,1324335492.75,3,3,http://10.125.5.165:48644/share/node3.txt
3,1324335493.8,1324335493.81,1,1,http://10.125.5.154:43814/share/node1.txt
3,1324335493.8,1324335493.81,1,4,http://10.125.5.184:46341/share/node4.txt
3,1324335493.8,1324335493.82,2,2,http://10.125.5.162:41275/share/node2.txt
3,1324335493.8,1324335493.82,2,3,http://10.125.5.165:48644/share/node3.txt
4,1324335495.18,1324335495.19,1,1,http://10.125.5.154:43814/share/node1.txt
4,1324335495.18,1324335495.19,1,4,http://10.125.5.184:46341/share/node4.txt
4,1324335495.18,1324335495.2,2,2,http://10.125.5.162:41275/share/node2.txt
4,1324335495.18,1324335495.2,2,3,http://10.125.5.165:48644/share/node3.txt
4,1324335495.18,1324335495.2,2,5,http://10.125.5.235:49377/share/node5.txt
5,1324335496.53,1324335496.54,1,1,http://10.125.5.154:43814/share/node1.txt
5,1324335496.53,1324335496.54,1,4,http://10.125.5.184:46341/share/node4.txt
5,1324335496.53,1324335496.55,2,2,http://10.125.5.162:41275/share/node2.txt
5,1324335496.53,1324335496.55,2,5,http://10.125.5.235:49377/share/node5.txt
5,1324335496.53,1324335496.56,2,3,http://10.125.5.165:48644/share/node3.txt
5,1324335496.53,1324335496.56,3,6,http://10.125.6.6:53008/share/node6.txt
6,1324335497.36,1324335497.37,1,1,http://10.125.5.154:43814/share/node1.txt
6,1324335497.36,1324335497.37,1,4,http://10.125.5.184:46341/share/node4.txt
6,1324335497.36,1324335497.37,2,2,http://10.125.5.162:41275/share/node2.txt
6,1324335497.36,1324335497.37,2,3,http://10.125.5.165:48644/share/node3.txt
6,1324335497.36,1324335497.38,2,5,http://10.125.5.235:49377/share/node5.txt
6,1324335497.36,1324335497.39,3,6,http://10.125.6.6:53008/share/node6.txt
6,1324335497.36,1324335497.39,3,7,http://10.125.3.9:40700/share/node7.txt
7,1324335497.78,1324335497.78,1,1,http://10.125.5.154:43814/share/node1.txt
7,1324335497.78,1324335497.79,1,4,http://10.125.5.184:46341/share/node4.txt
7,1324335497.78,1324335497.79,2,2,http://10.125.5.162:41275/share/node2.txt
7,1324335497.78,1324335497.79,2,5,http://10.125.5.235:49377/share/node5.txt
7,1324335497.78,1324335497.8,2,3,http://10.125.5.165:48644/share/node3.txt
7,1324335497.78,1324335497.8,2,8,http://10.125.3.153:53902/share/node8.txt
7,1324335497.78,1324335497.81,3,6,http://10.125.6.6:53008/share/node6.txt
7,1324335497.78,1324335497.81,3,7,http://10.125.3.9:40700/share/node7.txt
8,1324335498.85,1324335498.86,1,1,http://10.125.5.154:43814/share/node1.txt
8,1324335498.85,1324335498.86,1,4,http://10.125.5.184:46341/share/node4.txt
8,1324335498.85,1324335498.86,2,2,http://10.125.5.162:41275/share/node2.txt
8,1324335498.85,1324335498.87,2,3,http://10.125.5.165:48644/share/node3.txt
8,1324335498.85,1324335498.87,2,5,http://10.125.5.235:49377/share/node5.txt
8,1324335498.85,1324335498.87,2,8,http://10.125.3.153:53902/share/node8.txt
8,1324335498.85,1324335498.88,3,6,http://10.125.6.6:53008/share/node6.txt
8,1324335498.85,1324335498.88,3,7,http://10.125.3.9:40700/share/node7.txt
8,1324335498.85,1324335498.89,3,9,http://10.125.4.218:39032/share/node9.txt
9,1324335500.38,1324335500.39,1,1,http://10.125.5.154:43814/share/node1.txt
9,1324335500.38,1324335500.4,1,4,http://10.125.5.184:46341/share/node4.txt
9,1324335500.38,1324335500.4,2,2,http://10.125.5.162:41275/share/node2.txt
9,1324335500.38,1324335500.4,2,3,http://10.125.5.165:48644/share/node3.txt
9,1324335500.38,1324335500.4,2,5,http://10.125.5.235:49377/share/node5.txt
9,1324335500.38,1324335500.41,2,8,http://10.125.3.153:53902/share/node8.txt
9,1324335500.38,1324335500.42,3,6,http://10.125.6.6:53008/share/node6.txt
9,1324335500.38,1324335500.42,3,7,http://10.125.3.9:40700/share/node7.txt
9,1324335500.38,1324335500.42,3,9,http://10.125.4.218:39032/share/node9.txt
9,1324335500.38,1324335500.44,4,10,http://10.125.4.226:55304/share/node10.txt
10,1324335501.37,1324335501.38,1,1,http://10.125.5.154:43814/share/node1.txt
10,1324335501.37,1324335501.38,1,4,http://10.125.5.184:46341/share/node4.txt
10,1324335501.37,1324335501.39,2,2,http://10.125.5.162:41275/share/node2.txt
10,1324335501.37,1324335501.39,2,5,http://10.125.5.235:49377/share/node5.txt
10,1324335501.37,1324335501.39,2,3,http://10.125.5.165:48644/share/node3.txt
